OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. MARCY KAPTUR,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23896.62
2018 HON. MARCY KAPTUR,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4462.75
2018 HON. MARCY KAPTUR,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16399.71
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1900.82
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,26047.47
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10946
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221605.56
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10229.77
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39903.63
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3813.98
2018 HON. MARIO DIAZ-BALART,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17839.91
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1050
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,568.33
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10310
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200218.35
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,270
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36268.08
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1964.65
2018 HON. MARK DESAULNIER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12596.49
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,792.4
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,173.59
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5175
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200463.65
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,692.06
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27085.13
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5069.69
2018 HON. MARK E. AMODEI,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13062.39
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1276.8
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1898.99
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5776.4
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247565.02
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,533.11
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11124.47
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3879.84
2018 HON. MARK MEADOWS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16219.08
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,438
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,86.89
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10425
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250894.4
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1502.82
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25605.98
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2475.59
2018 HON. MARK POCAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13270.17
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,945.22
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,147.09
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11661
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,216992.71
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,953.59
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26235.09
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6643.33
2018 HON. MARK SANFORD,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4742.2
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1038
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,337.66
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5611.71
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236462.53
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,49.95
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21148.84
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5567.63
2018 HON. MARK TAKANO,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20605.33
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3421.97
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,550.6
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6374
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225005.08
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3216.2
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25872.93
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6651.75
2018 HON. MARK WALKER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15579.82
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,712
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11324.75
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8855
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215436.53
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13978.37
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18649.1
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,584.96
2018 HON. MARKWAYNE MULLIN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27983.66
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,695.65
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,431.55
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5355
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245741.64
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,617.01
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21501.99
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2347.94
2018 HON. MARSHA BLACKBURN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16025.34
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,796.5
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,36799.44
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5601.14
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,252597.19
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20240.5
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14076.38
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1485.26
2018 HON. MARTHA MCSALLY,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13014.91
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,532.8
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,823.64
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7180
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,257266.67
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,369.75
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19247.27
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1903.99
2018 HON. MARTHA ROBY,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16585.21
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1312.96
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32280.58
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6906.43
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,186841.65
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13912.65
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32968.36
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8145.37
2018 HON. MATT GAETZ,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25706.82
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,617.67
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,616.52
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10471.19
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250015.9
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,496.33
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26042.72
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13841.56
2018 HON. MATTHEW A. CARTWRIGHT,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9795.47
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2544
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,46671.66
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,185503.39
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,345.85
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21454.95
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4086.01
2018 HON. MAXINE WATERS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6207.8
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,632
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19693.87
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,2317.4
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,205002.8
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17941.95
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19593.26
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1304.2
2018 HON. MIA B. LOVE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29157.08
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,739.53
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,502.37
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5729.99
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,255132.51
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1064.1
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17052.15
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4151.28
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,19.2
2018 HON. MICHAEL C. BURGESS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12331.82
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2358.59
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,191.65
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10760.45
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,266550.24
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,175
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25476.23
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4495.71
2018 HON. MICHAEL E. CAPUANO,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1671.88
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1428.51
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1012.4
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8589.22
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,256071.64
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,114
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25125.78
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6847.27
2018 HON. MICHAEL F. DOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5419.52
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,337.74
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,937.4
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6405
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,267348.02
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,300.86
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27511.72
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2359.8
2018 HON. MICHAEL K. SIMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12032.21
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1529.99
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4842.58
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6124.07
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,278547.19
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,655.95
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21693.49
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2766.71
2018 HON. MICHAEL R. TURNER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22671.24
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,467.88
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1611.02
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6796
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,218342.71
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1748.3
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30428.82
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3744.5
2018 HON. MICHAEL T. MCCAUL,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20375.94
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2238.75
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10937
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,246820.44
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20163.18
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2932.05
2018 HON. MICHELLE LUJAN GRISHAM,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15064.57
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,35824.12
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206336.48
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,44019.9
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15306.86
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15990.51
2018 HON. MIKE BISHOP,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8757.11
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3692.27
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32892.24
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12730
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,211275.02
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,29875.83
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30401.58
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3174.96
2018 HON. MIKE BOST,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14396.58
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,837.5
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,29482.44
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5355
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,208573.17
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16108.32
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27717.43
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2612.76
2018 HON. MIKE COFFMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14307.91
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,799.41
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,56843.74
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11581.59
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,214963.86
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21239.23
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62148.33
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,-4681.85
2018 HON. MIKE GALLAGHER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6232.43
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,632.64
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25056.96
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241554.13
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15414.61
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21013.89
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2611.08
2018 HON. MIKE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34627.38
2018 HON. MIKE KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,864.6
