OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15609.74
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5966.56
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,216208.31
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,29952.78
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39525.78
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2386.19
2018 HON. JUDY CHU,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10403.89
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1152
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34337.48
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4803.75
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220190.3
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,66871.62
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19117.29
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4252.15
2018 HON. JULIA BROWNLEY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10310.19
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,199.03
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6967.03
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,202326.16
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,85.82
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22300.99
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1182.08
2018 HON. JUSTIN A. AMASH,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8841.21
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1848.73
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1532.49
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5606.94
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,233986.11
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,84.9
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26044.53
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1847.85
2018 HON. K. MICHAEL CONAWAY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14912.82
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2355
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3554.6
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7438.24
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224349.97
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3158.43
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40093.62
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6989.06
2018 HON. KAREN BASS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19401.37
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,798.62
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,55624.76
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200442.79
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15921.93
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34807.03
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3469.15
2018 HON. KAREN C. HANDEL,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9143.53
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,434.85
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7050.83
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241242.47
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1737
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20619.38
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1507.72
2018 HON. KATHERINE M. CLARK,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5255.82
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,17205.76
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,120.07
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7325.2
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235268.49
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,374.65
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21560.95
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8455.57
2018 HON. KATHLEEN M. RICE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8769.02
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,582.61
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,383.07
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8285
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,233679.67
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,139.85
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17979.62
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5685.96
2018 HON. KATHY CASTOR,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10014.95
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1181.1
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1297.22
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9559.7
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251579.8
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4239.23
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19427.11
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4984.1
2018 HON. KAY GRANGER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12412.87
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,583.41
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,142.52
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11322
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,282721.78
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,182.84
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16433.28
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1037.89
2018 HON. KEITH ELLISON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6221.4
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1103.52
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,43106.71
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6138.45
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230716.62
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,56817.08
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20697.29
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2889.19
2018 HON. KEITH J. ROTHFUS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8197.18
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15870.39
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7502.73
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,191737.35
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1606.83
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21356.4
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3123.62
2018 HON. KEN BUCK,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42628.11
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2795.18
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,389.67
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234537
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,18786.49
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19514.11
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4694.08
2018 HON. KEN CALVERT,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15210.18
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,135
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,135.4
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6569.99
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206198.91
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,748.75
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24314.52
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3102.23
2018 HON. KENNY MARCHANT,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9726.56
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,669
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,295.39
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6430.61
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220918.45
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,264.75
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22092.87
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2154.04
2018 HON. KEVIN BRADY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10800.13
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1530.75
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,218.4
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6134.97
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,232720.74
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,568.81
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30840.23
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3973
2018 HON. KEVIN CRAMER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29072.93
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,896.61
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2660.34
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13338.73
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,227500
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,296.15
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24102.89
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5611.51
2018 HON. KEVIN MCCARTHY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9121.15
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,506
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8167.92
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8280
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,160879.9
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,74802.81
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23656.68
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,913.41
2018 HON. KEVIN YODER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8991.89
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,204.56
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241055.55
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,139.23
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15393.58
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,915.19
2018 HON. KRISTI L. NOEM,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16760.21
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,498
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,236.45
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8191
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,289999.94
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,361.47
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23184.37
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,866.19
2018 HON. KURT SCHRADER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12854.26
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1475.74
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,609.79
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5855
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,254766.74
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,620.8
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19710.44
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1342.5
2018 HON. KYRSTEN SINEMA,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10791.78
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,782.82
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,660.4
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10599.38
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251792.8
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,375.13
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20525.5
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3909.7
2018 HON. LAMAR SMITH,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9051.02
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,532.8
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,402.83
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6335
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,210366.66
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26896.99
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21917.22
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2039.79
2018 HON. LARRY BUCSHON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17382.11
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1156.32
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41185.15
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33148.55
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,238443.35
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34544.65
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35915.02
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5974.71
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,0
2018 HON. LEE M. ZELDIN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6865.75
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1311.15
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,220.59
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6560
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215482.59
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,104.9
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27916.63
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1682.46
2018 HON. LEONARD LANCE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8398.07
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3717.74
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,18279.98
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7680
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,271688.82
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5944.35
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26726.17
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11621.82
2018 HON. LINDA T. SANCHEZ,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20091.77
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1702.33
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3365.76
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7196
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,255636.15
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16273.61
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36338.27
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3660.64
2018 HON. LISA BLUNT ROCHESTER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18439.68
2018 HON. LIZ CHENEY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1702.44
2018 HON. LIZ CHENEY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,365.81
2018 HON. LIZ CHENEY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8813.94
2018 HON. LIZ CHENEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,209105.87
2018 HON. LIZ CHENEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,238.35
2018 HON. LIZ CHENEY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17519.58
