OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,64.74
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8415
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222576.75
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21027.79
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22776.49
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1315.45
2018 HON. LUCILLE ROYBAL-ALLARD,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5206.41
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1410
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,324.22
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3614.99
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,262099.18
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11168.2
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1468.31
2018 HON. LUIS V. GUTIERREZ,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2267.35
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1404
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,66642.14
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5124.43
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,208574.97
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,53152.79
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13296.81
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,473.33
2018 HON. LUKE MESSER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2451.91
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,256.5
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,116.56
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8400
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225219.76
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,119.8
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12029.78
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2771.49
2018 HON. LYNN JENKINS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12166.4
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6886.56
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,589.96
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3750.69
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229709.17
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,607.39
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17212.86
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1923.47
2018 HON. MAC THORNBERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11665.51
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,873
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1.06
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10425
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,190283.32
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,109.86
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32435.11
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13174.55
2018 HON. MADELEINE Z. BORDALLO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27692.92
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3701.22
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,62.08
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9430
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215161.56
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,233.19
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23704.95
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1818.09
2018 HON. MARC A. VEASEY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6473.38
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,910.74
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17911.13
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9476.51
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,216062.51
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9258.79
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22377.23
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6821.66
2018 HON. MARCIA FUDGE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3446.82
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1500
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,238.75
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6900
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,196288.89
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1552.06
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22753.86
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5394.68
2018 HON. MARCY KAPTUR,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11362.31
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,755.82
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11983.21
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10518.83
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217799.98
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11372.48
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34430.63
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1101.8
2018 HON. MARIO DIAZ-BALART,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16674.83
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1050
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15261.63
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3842
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,187941.39
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6284.9
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25415.13
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,729.61
2018 HON. MARK DESAULNIER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7807.39
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,797.4
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,48.93
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3450
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,197879.42
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,272.64
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17499.65
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1701.21
2018 HON. MARK E. AMODEI,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8473.72
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1215.5
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,797.85
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3720
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237987.95
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,199.75
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6735.63
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1885.17
2018 HON. MARK MEADOWS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8765.64
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1018
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,193.37
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7025
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250099.99
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,526.98
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21922.45
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,862.41
2018 HON. MARK POCAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4106.16
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,704.79
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,135.34
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9501.5
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234619.73
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1004.66
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19220.93
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2535.46
2018 HON. MARK SANFORD,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4651.41
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1038
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,701.05
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7720
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230167.34
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,457.25
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14407.57
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4744.28
2018 HON. MARK TAKANO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11826.94
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1021.1
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24467.92
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6332.09
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217561.39
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,27112.77
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26554.53
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4259.43
2018 HON. MARK WALKER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8522.1
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,738
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8685
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3770
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,208577.83
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12542.15
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22657
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2905.45
2018 HON. MARKWAYNE MULLIN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14393.51
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,97.65
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19.2
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3570
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,248649.97
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,329.68
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14901.82
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2465.32
2018 HON. MARSHA BLACKBURN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4126.11
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,796.5
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,399.48
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3832.13
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,209342.12
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,130.67
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10683.91
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1552.04
2018 HON. MARTHA MCSALLY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6537.25
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,660.58
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,100.69
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4212
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250311.97
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11163.17
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1695.58
2018 HON. MARTHA ROBY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6537.93
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1410.99
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7344.17
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3970
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,189492.25
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4851.65
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22081.06
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8938.57
2018 HON. MATT GAETZ,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6791.18
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,711.99
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,401.14
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10043.5
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245596.66
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,969
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25893.65
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3124.67
2018 HON. MATTHEW A. CARTWRIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4117.43
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2512
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23.55
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3870
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,188871.28
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13820.42
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20239.66
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5266.27
2018 HON. MAXINE WATERS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7085.3
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,300.9
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10287.3
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1675.8
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200270.01
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8716.85
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15038.65
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,948
2018 HON. MIA B. LOVE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14659.2
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,739.53
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,307.57
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3905
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240021.14
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,310.8
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11356.66
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1628.83
2018 HON. MICHAEL C. BURGESS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7078.24
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1297.05
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13.37
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10889
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247304.62
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,155
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22715.12
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1908.26
2018 HON. MICHAEL E. CAPUANO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1363.21
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1428.51
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,822.4
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3720
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,242532.7
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,51.9
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25210.96
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6969.37
2018 HON. MICHAEL F. DOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3403.47
2018 HON. MICHAEL K. SIMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3768.44
2018 HON. MICHAEL K. SIMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,679.64
2018 HON. MICHAEL K. SIMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7447
2018 HON. MICHAEL K. SIMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,257196.99
2018 HON. MICHAEL K. SIMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,347.77
2018 HON. MICHAEL K. SIMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25017.54
